tp_record_share;id_titolo_invio;id_titolo_exp;id_titolo_inviante;id_titolo_ricevente;compagnia_ania;compagnia_exp;agenzia;numero_polizza_cmp;progressivo;repertorio_polizza;ramo;effetto_titolo;stato_share;id_incasso_exp;cod_garanzia_cmp;descrizione_garanzia_cmp;ramo_bil;codice_provv;aliquota;tipo_premi_delega;netto;diritti;accessori;imponibile;antiracket;tasse;lordo;ssn;sconto_applicato_1;sconto_applicato_2;provvigioni_totali;provvigioni_acquisto;provvigioni_acquisto_variabile;provvigioni_acquisto_fissa;provvigioni_incasso;provvigioni_incasso_variabile;provvigioni_incasso_fissa;provvigioni_acquisto_diritti;provvigioni_incasso_diritti;collaboratore_1;provv_tot_c1;provv_acq_c1;provv_acq_parte_fissa_c1;provv_acq_parte_variabile_c1;provv_acq_parte_diritti_c1;provv_inc_c1;provv_inc_parte_fissa_c1;provv_inc_parte_variabile_c1;provv_inc_parte_diritti_c1;collaboratore_2;provv_tot_c2;provv_acq_c2;provv_acq_parte_fissa_c2;provv_acq_parte_variabile_c2;provv_acq_parte_diritti_c2;provv_inc_c2;provv_inc_parte_fissa_c2;provv_inc_parte_variabile_c2;provv_inc_parte_diritti_c2;collaboratore_3;provv_tot_c3;provv_acq_c3;provv_acq_parte_fissa_c3;provv_acq_parte_variabile_c3;provv_acq_parte_diritti_c3;provv_inc_c3;provv_inc_parte_fissa_c3;provv_inc_parte_variabile_c3;provv_inc_parte_diritti_c3;collaboratore_4;provv_tot_c4;provv_acq_c4;provv_acq_parte_fissa_c4;provv_acq_parte_variabile_c4;provv_acq_parte_diritti_c4;provv_inc_c4;provv_inc_parte_fissa_c4;provv_inc_parte_variabile_c4;provv_inc_parte_diritti_c4;timestamp_record
42;940063625;940063625;OWEB-23774-940063625;;5;GEN;;180394677;0;;3N;27/06/2026;P;;O58;ROTTURA CRISTALLI;0;;0,00;T;74,08;0,00;0,00;74,08;0,74;10,0;84,08;0,00;0,00;0,00;11,11;11,11;0,00;0,00;0,00;0,00;0,00;0,00;0,00;036;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
42;940063625;940063625;OWEB-23774-940063625;;5;GEN;;180394677;0;;3N;27/06/2026;P;;O98;GUASTI KASKO VEICOLO NON ASSIC. O NON IDENTIFICATO;0;;0,00;T;0,5;0,00;0,00;0,5;0,01;0,07;0,57;0,00;0,00;0,00;0,04;0,04;0,00;0,00;0,00;0,00;0,00;0,00;0,00;036;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
42;940063625;940063625;OWEB-23774-940063625;;5;GEN;;180394677;0;;3N;27/06/2026;P;;D87;INFORTUNI - RC AUTO;0;;0,00;T;30,0;0,00;0,00;30,0;0,00;3,74;33,74;0,00;0,00;0,00;7,8;7,8;0,00;0,00;0,00;0,00;0,00;0,00;0,00;036;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
42;940063625;940063625;OWEB-23774-940063625;;5;GEN;;180394677;0;;3N;27/06/2026;P;;CII;CONTRIBUTO IMPOSTE RAMO INFORTUNI;0;;0,00;T;-2,0;0,00;0,00;-2,0;0,00;0,00;-2,0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;036;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
42;940063625;940063625;OWEB-23774-940063625;;5;GEN;;180394677;0;;3N;27/06/2026;P;;P16;RICHIESTA DOCUMENTI FURTO VEICOLO NO RIASS;0;;0,00;T;1,08;0,00;0,00;1,08;0,00;0,14;1,22;0,00;0,00;0,00;0,16;0,16;0,00;0,00;0,00;0,00;0,00;0,00;0,00;036;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
42;940063625;940063625;OWEB-23774-940063625;;5;GEN;;180394677;0;;3N;27/06/2026;P;;N82;PERDITA DELLE CHIAVI;0;;0,00;T;1,08;0,00;0,00;1,08;0,01;0,15;1,23;0,00;0,00;0,00;0,16;0,16;0,00;0,00;0,00;0,00;0,00;0,00;0,00;036;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
42;940063625;940063625;OWEB-23774-940063625;;5;GEN;;180394677;0;;3N;27/06/2026;P;;N81;DUPLICAZIONE PATENTE GUIDA;0;;0,00;T;1,08;0,00;0,00;1,08;0,01;0,15;1,23;0,00;0,00;0,00;0,16;0,16;0,00;0,00;0,00;0,00;0,00;0,00;0,00;036;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
42;940063625;940063625;OWEB-23774-940063625;;5;GEN;;180394677;0;;3N;27/06/2026;P;;O66;I/F RISCHI SPECIALI;0;;0,00;T;0,25;0,00;0,00;0,25;0,01;0,03;0,28;0,00;0,00;0,00;0,04;0,04;0,00;0,00;0,00;0,00;0,00;0,00;0,00;036;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
42;940730134;940730134;OWEB-23774-940730134;;5;GEN;;183629240;0;;3N;23/06/2026;P;;N83;RC AUTOVETTURE;0;;0,00;T;251,73;0,00;0,00;251,73;0,00;57,9;309,63;26,43;0,00;0,00;24,57;24,57;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
42;940730134;940730134;OWEB-23774-940730134;;5;GEN;;183629240;0;;3N;23/06/2026;P;;P02;ASSISTENZA AUTO;0;;0,00;T;22,73;0,00;0,00;22,73;0,00;2,84;25,57;0,00;0,00;0,00;4,55;4,55;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
42;940730134;940730134;OWEB-23774-940730134;;5;GEN;;183629240;0;;3N;23/06/2026;P;;CIA;CONTRIBUTO IMPOSTE RAMO ASSISTENZA;0;;0,00;T;-0,38;0,00;0,00;-0,38;0,00;0,00;-0,38;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
42;940730134;940730134;OWEB-23774-940730134;;5;GEN;;183629240;0;;3N;23/06/2026;P;;O66;I/F RISCHI SPECIALI;0;;0,00;T;2,5;0,00;0,00;2,5;0,03;0,34;2,84;0,00;0,00;0,00;0,37;0,37;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
42;940730134;940730134;OWEB-23774-940730134;;5;GEN;;183629240;0;;3N;23/06/2026;P;;O80;RICORSO TERZI;0;;0,00;T;2,5;0,00;0,00;2,5;0,03;0,34;2,84;0,00;0,00;0,00;0,37;0,37;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
42;946926762;946926762;OWEB-23774-946926762;;5;GEN;;184643200;0;;3N;15/06/2026;P;;T27;TUTELA LEGALE FIRST;0;;0,00;T;34,11;0,00;0,00;34,11;0,34;4,26;38,37;0,00;0,00;0,00;8,53;8,53;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
42;946926762;946926762;OWEB-23774-946926762;;5;GEN;;184643200;0;;3N;15/06/2026;P;;O98;GUASTI KASKO VEICOLO NON ASSIC. O NON IDENTIFICATO;0;;0,00;T;0,5;0,00;0,00;0,5;0,01;0,07;0,57;0,00;0,00;0,00;0,04;0,04;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
42;946926762;946926762;OWEB-23774-946926762;;5;GEN;;184643200;0;;3N;15/06/2026;P;;N83;RC AUTOVETTURE;0;;0,00;T;264,47;0,00;0,00;264,47;0,00;60,83;325,3;27,77;0,00;0,00;25,81;25,81;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
42;946926762;946926762;OWEB-23774-946926762;;5;GEN;;184643200;0;;3N;15/06/2026;P;;O66;I/F RISCHI SPECIALI;0;;0,00;T;0,25;0,00;0,00;0,25;0,01;0,03;0,28;0,00;0,00;0,00;0,04;0,04;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
42;946926762;946926762;OWEB-23774-946926762;;5;GEN;;184643200;0;;3N;15/06/2026;P;;O80;RICORSO TERZI;0;;0,00;T;0,25;0,00;0,00;0,25;0,01;0,04;0,29;0,00;0,00;0,00;0,04;0,04;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
42;946926762;946926762;OWEB-23774-946926762;;5;GEN;;184643200;0;;3N;15/06/2026;P;;CIA;CONTRIBUTO IMPOSTE RAMO ASSISTENZA;0;;0,00;T;-0,38;0,00;0,00;-0,38;0,00;0,00;-0,38;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
42;946926762;946926762;OWEB-23774-946926762;;5;GEN;;184643200;0;;3N;15/06/2026;P;;P02;ASSISTENZA AUTO;0;;0,00;T;22,73;0,00;0,00;22,73;0,00;2,84;25,57;0,00;0,00;0,00;4,55;4,55;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
42;947982207;947982207;OWEB-23774-947982207;;5;GEN;;83806081;0;;09;19/06/2026;P;;683;FIP3 UNIT;0;;0,00;T;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,76;0,00;0,00;0,00;1,76;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
42;947982301;947982301;OWEB-23774-947982301;;5;GEN;;184643231;0;;3N;22/06/2026;P;;O66;I/F RISCHI SPECIALI;0;;0,00;T;2,5;0,00;0,00;2,5;0,03;0,34;2,84;0,00;0,00;0,00;0,37;0,37;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
42;947982301;947982301;OWEB-23774-947982301;;5;GEN;;184643231;0;;3N;22/06/2026;P;;O80;RICORSO TERZI;0;;0,00;T;2,5;0,00;0,00;2,5;0,03;0,34;2,84;0,00;0,00;0,00;0,38;0,38;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
42;947982301;947982301;OWEB-23774-947982301;;5;GEN;;184643231;0;;3N;22/06/2026;P;;N86;RC CICLOMOTORI;0;;0,00;T;129,53;0,00;0,00;129,53;0,00;29,79;159,32;13,6;0,00;0,00;12,64;12,64;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
42;947982302;947982302;OWEB-23774-947982302;;5;GEN;;184643232;0;;3N;24/06/2026;P;;O66;I/F RISCHI SPECIALI;0;;0,00;T;2,5;0,00;0,00;2,5;0,03;0,34;2,84;0,00;0,00;0,00;0,37;0,37;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
42;947982302;947982302;OWEB-23774-947982302;;5;GEN;;184643232;0;;3N;24/06/2026;P;;O80;RICORSO TERZI;0;;0,00;T;2,5;0,00;0,00;2,5;0,03;0,34;2,84;0,00;0,00;0,00;0,38;0,38;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
42;947982302;947982302;OWEB-23774-947982302;;5;GEN;;184643232;0;;3N;24/06/2026;P;;N87;RC MOTOCICLI;0;;0,00;T;218,96;0,00;0,00;218,96;0,00;50,36;269,32;22,99;0,00;0,00;21,37;21,37;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
42;948826767;948826767;OWEB-23774-948826767;;5;GEN;;180024907;0;;3N;07/08/2026;I;;N83;RC AUTOVETTURE;0;;0,00;T;196,02;0,00;0,00;196,02;0,00;45,08;241,1;20,58;0,00;0,00;19,13;19,13;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
42;948826767;948826767;OWEB-23774-948826767;;5;GEN;;180024907;0;;3N;07/08/2026;I;;O66;I/F RISCHI SPECIALI;0;;0,00;T;0,13;0,00;0,00;0,13;0,01;0,02;0,15;0,00;0,00;0,00;0,01;0,01;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
42;948826767;948826767;OWEB-23774-948826767;;5;GEN;;180024907;0;;3N;07/08/2026;I;;O80;RICORSO TERZI;0;;0,00;T;0,13;0,00;0,00;0,13;0,01;0,02;0,15;0,00;0,00;0,00;0,02;0,02;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
42;948826767;948826767;OWEB-23774-948826767;;5;GEN;;180024907;0;;3N;07/08/2026;I;;O98;GUASTI KASKO VEICOLO NON ASSIC. O NON IDENTIFICATO;0;;0,00;T;0,26;0,00;0,00;0,26;0,01;0,04;0,3;0,00;0,00;0,00;0,01;0,01;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
42;948826767;948826767;OWEB-23774-948826767;;5;GEN;;180024907;0;;3N;07/08/2026;I;;D87;INFORTUNI - RC AUTO;0;;0,00;T;77,32;0,00;0,00;77,32;0,00;9,66;86,98;0,00;0,00;0,00;20,1;20,1;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
42;948826767;948826767;OWEB-23774-948826767;;5;GEN;;180024907;0;;3N;07/08/2026;I;;CII;CONTRIBUTO IMPOSTE RAMO INFORTUNI;0;;0,00;T;-5,16;0,00;0,00;-5,16;0,00;0,00;-5,16;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
42;948826767;948826767;OWEB-23774-948826767;;5;GEN;;180024907;0;;3N;07/08/2026;I;;P02;ASSISTENZA AUTO;0;;0,00;T;11,71;0,00;0,00;11,71;0,00;1,47;13,18;0,00;0,00;0,00;2,34;2,34;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
42;948826767;948826767;OWEB-23774-948826767;;5;GEN;;180024907;0;;3N;07/08/2026;I;;CIA;CONTRIBUTO IMPOSTE RAMO ASSISTENZA;0;;0,00;T;-0,2;0,00;0,00;-0,2;0,00;0,00;-0,2;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
42;928435366;928435366;OWEB-23774-928435366;;5;GEN;;732165939;0;;3E;31/12/2024;I;;E36;GRANDI INDUSTRIE;0;;0,00;T;9435,23;0,00;943,43;10378,66;103,78;2309,34;12688,0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;024;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
42;936215830;936215830;OWEB-23774-936215830;;5;GEN;;730782909;0;;3D;22/06/2026;P;;D70;INFORTUNI DELLA CIRCOLAZIONE;0;;0,00;T;126,82;0,00;0,00;126,82;0,00;3,17;129,99;0,00;0,00;0,00;32,97;32,97;0,00;0,00;0,00;0,00;0,00;0,00;0,00;021;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
42;936215833;936215833;OWEB-23774-936215833;;5;GEN;;730782112;0;;3D;19/06/2026;P;;D70;INFORTUNI DELLA CIRCOLAZIONE;0;;0,00;T;195,11;0,00;0,00;195,11;0,00;4,89;200,0;0,00;0,00;0,00;63,53;27,53;0,00;0,00;36,0;0,00;0,00;0,00;0,00;024;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
42;936215834;936215834;OWEB-23774-936215834;;5;GEN;;730784486;0;;01;19/06/2026;P;;1B1;ADB DA CIVILI AUTOMATIZZATE;0;;0,00;T;26,99;0,00;2,7;29,69;0,29;6,61;36,3;0,00;0,00;0,00;7,71;7,71;0,00;0,00;0,00;0,00;0,00;0,00;0,00;021;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
42;936215834;936215834;OWEB-23774-936215834;;5;GEN;;730784486;0;;01;19/06/2026;P;;A47;DANNI INDIRETTI RO;0;;0,00;T;3,97;0,00;0,4;4,37;0,04;0,98;5,35;0,00;0,00;0,00;1,13;1,13;0,00;0,00;0,00;0,00;0,00;0,00;0,00;021;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
42;936215834;936215834;OWEB-23774-936215834;;5;GEN;;730784486;0;;01;19/06/2026;P;;1A1;CIVILI AUTOMATIZZATE;0;;0,00;T;3,75;0,00;0,38;4,13;0,04;0,93;5,06;0,00;0,00;0,00;1,07;1,07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;021;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
42;936215834;936215834;OWEB-23774-936215834;;5;GEN;;730784486;0;;01;19/06/2026;P;;1E1;RCD DA CIVILI AUTOMATIZZATE;0;;0,00;T;7,11;0,00;0,71;7,82;0,07;1,74;9,56;0,00;0,00;0,00;2,03;2,03;0,00;0,00;0,00;0,00;0,00;0,00;0,00;021;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
