tp_record_share;id_polizza_exp;id_anagrafica_exp;id_anag_inviante;id_anag_ricevente;id_polizza_invio;id_polizza_inviante;id_polizza_ricevente;id_rischio_exp;compagnia_ania;compagnia_exp;agenzia;numero_polizza_cmp;progressivo;progressivo_contratto;repertorio;rischio_art20;descrizione_rischio_art_20;stato_art_20;tipo_polizza_share;ramo_share;ramo_cmp;rischio_cmp;cod_rischio_inviante;prodotto_cmp;sottoprodotto_cmp;versione_prodotto_cmp;modello_cga_cmp;ramo_gestione_cmp;cod_stato_share;cod_storno_share;cod_storno_cmp;data_annullamento;data_sospensione;effetto;scadenza_originale;scadenza_effettiva;scadenza_emesso;scadenza_incassato;frazionamento_share;durata_share;tacito_rinnovo_share;proroga_share;disdetta_share;giorni_mora;collaboratore_1;collaboratore_2;collaboratore_3;collaboratore_4;collaboratore_5;tipo_coass;ns_quota;quota_delegataria_sinistri;cmp_delegataria;numero_polizza_delegataria;tipo_riparto_share;fl_vincolo;tipo_vincolo_cmp;scadenza_vincolo;codice_vincolo;vincolataria;valuta_share;fl_imposta;fl_antiracket;cmp_sostituita_1_ania;cmp_sostituita_1_exp;agenzia_sostituita_1;numero_polizza_sostituita_1;progressivo_sostituita_1;repertorio_sostituita_1;cmp_sostituente_ania;cmp_sostituente_exp;agenzia_sostituente;numero_polizza_sostituente;progressivo_sostituente;repertorio_sostituente;id_sostituita_exp;id_sostituita_inviante;id_sostituita_ricevente;id_sostituente_exp;id_sostituente_inviante;id_sostituente_ricevente;codice_calcolo_provvigioni;tipo_provvigioni_share;fl_provvigioni_forzate;tipo_premi;tipo_premi_delega;provvigioni_totali;provvigioni_acquisto;provvigioni_incasso;netto_totale;diritti_totale;accessori_totale;imponibile_totale;antiracket_totale;ssn_totale;tasse_totale;lordo_totale;interessi_frazionamento;compenso_totale;fondo_mutua_totale;altre_spese_totale;diritti_emissione;diritti_puo;diritti_pur;sconto;sconto_applicato_1;sconto_applicato_2;flag_riparto;canale_com;canale_commerciale;tipo_pagamento;numero_proposta_cmp;codice_broker;data_emissione;tipo_affare_share;libro_matricola;numero_applicazione_lm;quietanzamento_lm;tipo_firma;account;filiale;mezzo_pagamento_cmp;mezzo_pag_share;provv_tot_c1;provv_acq_c1;provv_acq_parte_fissa_c1;provv_acq_parte_variabile_c1;provv_inc_c1;provv_inc_parte_fissa_c1;provv_inc_parte_variabile_c1;al_provv_tot_c1;al_provv_acq_c1;al_provv_acq_parte_fissa_c1;al_provv_acq_parte_variabile_c1;al_provv_inc_c1;al_provv_inc_parte_fissa_c1;al_provv_inc_parte_variabile_c1;binder;corrispondente;sindacato;piazzamento;sottoscrittore;ramo_binder;polizza_lps;solo_fondi;estensione_1;estensione_2;estensione_3;id_fornitore_inviante;id_fornitore_ricevente;url_docum_unica;url_docum_dip;url_docum_dip_agg;url_docum_cga;data_fine_sospensione;cod_riattivazione;timestamp_record
20;289400519;118648157;OWEB-23774-118648157;;289400519;OWEB-23774-289400519;;;5;GEN;A000134469;184643234;0;;;;;;2;;3N;10;;CAT-00000014;;;;;AT;-;;;;22/06/2026;09/03/2027;09/03/2027;;09/03/2027;1;;S;;0;0;021;;;;;1;10000;0;;;0;;;;;;EUR;N;;;;;182259197;0;;;;;;0;;;;;;;;;;;R;T;0,00;0,00;0,00;140,69;0,00;0,00;140,69;0,00;14,72;32,31;173,0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;22/06/2026;;N;;0;;;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;;;;;;;;;;
20;289400520;97019313;OWEB-23774-97019313;;289400520;OWEB-23774-289400520;;;5;GEN;A000134469;184643235;0;;;;;;2;;3N;10;;CAT-00000014;;;;;AT;-;;;;22/06/2026;22/06/2027;22/06/2027;;22/06/2027;1;;S;;0;0;024;;;;;1;10000;0;;;0;;;;;;EUR;N;;;;;;0;;;;;;0;;;;;;;;;;;R;T;0,00;0,00;0,00;138,59;0,00;0,00;138,59;0,00;14,03;31,41;170,0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;22/06/2026;;N;;0;;;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;;;;;;;;;;
20;289400521;97021182;OWEB-23774-97021182;;289400521;OWEB-23774-289400521;;;5;GEN;A000134469;184643236;0;;;;;;2;;3N;10;;CAT-00000014;;;;;ST;CR;07;07/09/2026;;25/06/2026;07/09/2026;07/09/2026;;07/09/2026;9;;S;;0;0;024;;;;;1;10000;0;;;0;;;;;;EUR;N;;;;;;0;;;;;;0;;;;;;;;;;;R;T;0,00;0,00;0,00;130,08;0,00;0,00;130,08;0,00;13,66;29,92;160,0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;22/06/2026;;N;;0;;;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;;;;;;;;;;
20;289400522;97016520;OWEB-23774-97016520;;289400522;OWEB-23774-289400522;;;5;GEN;A000134469;184643237;0;;;;;;2;;3N;10;;CAT-00000014;;;;;AT;-;;;;22/06/2026;22/06/2027;22/06/2027;;22/06/2027;1;;S;;0;0;021;;;;;1;10000;0;;;0;;;;;;EUR;N;;;;;;0;;;;;;0;;;;;;;;;;;R;T;0,00;0,00;0,00;131,71;0,00;0,00;131,71;0,00;13,83;30,29;162,0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;22/06/2026;;N;;0;;;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;;;;;;;;;;
20;289400523;97020690;OWEB-23774-97020690;;289400523;OWEB-23774-289400523;;;5;GEN;A000134469;184643238;0;;;;;;2;;3N;10;;CAT-00000014;;;;;AT;-;;;;18/06/2026;18/06/2027;18/06/2027;;18/06/2027;1;;S;;0;0;076;;;;;1;10000;0;;;0;;;;;;EUR;N;;;;;;0;;;;;;0;;;;;;;;;;;R;T;0,00;0,00;0,00;466,79;0,00;0,00;466,79;0,00;35,44;92,74;559,53;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;22/06/2026;;N;;0;;;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;;;;;;;;;;
20;289400524;97016776;OWEB-23774-97016776;;289400524;OWEB-23774-289400524;;;5;GEN;A000134469;184643239;0;;;;;;2;;3N;10;;CAT-00000014;;;;;AT;-;;;;08/06/2026;08/06/2027;08/06/2027;;08/06/2027;1;;S;;0;0;076;;;;;1;10000;0;;;0;;;;;;EUR;N;;;;;183629205;0;;;;;;0;;;;;;;;;;;R;T;0,00;0,00;0,00;461,81;0,00;0,00;461,81;0,00;44,14;100,85;562,66;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;22/06/2026;;N;;0;;;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;;;;;;;;;;
20;289400525;105723797;OWEB-23774-105723797;;289400525;OWEB-23774-289400525;;;5;GEN;A000134469;184643240;0;;;;;;2;;3N;10;;CAT-00000014;;;;;AT;-;;;;22/06/2026;31/12/2026;31/12/2026;;31/12/2026;1;;S;;0;0;024;;;;;1;10000;0;;;0;;;;;;EUR;N;;;;;183629736;0;;;;;;0;;;;;;;;;;;R;T;0,00;0,00;0,00;800,32;0,00;0,00;800,32;0,00;67,9;168,68;969,0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;22/06/2026;;N;;0;;;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;;;;;;;;;;
20;289400526;113211706;OWEB-23774-113211706;;289400526;OWEB-23774-289400526;;;5;GEN;A000134469;184643241;0;;;;;;2;;3N;10;;CAT-00000014;;;;;AT;-;;;;22/06/2026;07/12/2026;07/12/2026;;07/12/2026;1;;S;;0;0;079;;;;;1;10000;0;;;0;;;;;;EUR;N;;;;;183629641;0;;;;;;0;;;;;;;;;;;R;T;0,00;0,00;0,00;1316,24;0,00;0,00;1316,24;0,00;21,39;195,26;1511,5;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;22/06/2026;;N;;0;;;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;;;;;;;;;;
20;289400527;103311225;OWEB-23774-103311225;;289400527;OWEB-23774-289400527;;;5;GEN;A000134469;732884004;0;;;;;;1;;01;150;;CAT-MUL;;;;;AT;-;;;;15/06/2026;;01/10/2032;;01/10/2026;2;;S;;0;0;;;;;;1;10000;0;;;0;;;;;;EUR;N;;;;;731129647;0;;;;;;0;;;;;;;;;;;R;T;0,00;0,00;0,00;2511,92;0,00;251,16;2763,08;0,00;0,00;53,92;2817,0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;22/06/2026;;N;;0;;;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;;;;;;;;;;
20;288725060;97019881;OWEB-23774-97019881;;288725060;OWEB-23774-288725060;;;;GPM;CON;116950578;0;;;;;;2;;AUT;10;;000518;;;;;AT;-;;;;27/06/2026;27/06/2027;27/06/2027;;27/06/2027;1;;N;;0;15;021;;;;;1;10000;0;;;0;;;;;;EUR;N;;;;;;0;;;;;;0;;;;;;;;;;;R;T;0,00;0,00;0,00;162,12;0,00;0,05;162,17;0,00;16,5;36,83;199,0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;A000755254;;;N;;0;;;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;;;;;;;;;;
20;286880703;97015583;OWEB-23774-97015583;;286880703;OWEB-23774-286880703;;;0127;UCA-33300;A000134469;F100177469300008X;0;;;;;;1;;TUT;400;;COLFLA;;;;;AT;-;;;;31/12/2025;;31/12/2026;;;1;;S;;0;30;024;;;;;1;10000;0;;;0;;;;;;EUR;N;;;;;;0;;;;;;0;;;;;;;;;;;R;T;0,00;0,00;0,00;82,64;0,00;0,00;82,64;0,00;0,00;10,36;93,0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;N;;0;;;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;;;;;;;;;;
20;286880743;97015583;OWEB-23774-97015583;;286880743;OWEB-23774-286880743;;;0127;UCA-33300;A000134469;F100177469300048X;0;;;;;;1;;TUT;400;;COLFLA;;;;;AT;-;;;;31/12/2025;;31/12/2026;;;1;;S;;0;30;024;;;;;1;10000;0;;;0;;;;;;EUR;N;;;;;;0;;;;;;0;;;;;;;;;;;R;T;0,00;0,00;0,00;82,64;0,00;0,00;82,64;0,00;0,00;10,36;93,0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;N;;0;;;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;;;;;;;;;;
20;286880805;97015583;OWEB-23774-97015583;;286880805;OWEB-23774-286880805;;;0127;UCA-33300;A000134469;F100177469300110X;0;;;;;;1;;TUT;400;;COLFLA;;;;;AT;-;;;;09/02/2026;;31/12/2026;;;1;;S;;0;30;024;;;;;1;10000;0;;;0;;;;;;EUR;N;;;;;;0;;;;;;0;;;;;;;;;;;R;T;0,00;0,00;0,00;82,64;0,00;0,00;82,64;0,00;0,00;10,36;93,0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;N;;0;;;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;;;;;;;;;;
20;289403936;97015583;OWEB-23774-97015583;;289403936;OWEB-23774-289403936;;;0127;UCA-33300;A000134469;F100177469300113X;0;;;;;;1;;TUT;400;;COLFLA;;;;;AT;-;;;;22/06/2026;;31/12/2026;;;1;;S;;0;30;024;;;;;1;10000;0;;;0;;;;;;EUR;N;;;;;;0;;;;;;0;;;;;;;;;;;R;T;0,00;0,00;0,00;82,64;0,00;0,00;82,64;0,00;0,00;10,36;93,0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;N;;0;;;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;;;;;;;;;;
20;286880866;97015963;OWEB-23774-97015963;;286880866;OWEB-23774-286880866;;;0127;UCA-33300;A000134469;1001152975;0;;;;;;1;;TUT;401;;TUAUTO;;;;;ST;DC;ANNULLODISDETTACLIENTE;18/06/2026;;18/06/2025;;18/06/2026;;18/06/2026;1;;S;;0;15;024;;;;;1;10000;0;;;0;;;;;;EUR;N;;;;;;0;;;;;;0;;;;;;;;;;;R;T;0,00;0,00;0,00;74,64;0,00;0,00;74,64;0,00;0,00;9,36;84,0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;N;;0;;;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;;;;;;;;;;
20;286881123;97037550;OWEB-23774-97037550;;286881123;OWEB-23774-286881123;;;0127;UCA-33300;A000134469;1001797290;0;;;;;;1;;TUT;401;;DINTAR;;;;;AT;-;;;;21/03/2026;;31/12/2026;;;1;;S;;0;30;024;;;;;1;10000;0;;;0;;;;;;EUR;N;;;;;1001775498;0;;;;;;0;;;;;;;;;;;R;T;0,00;0,00;0,00;533,33;0,00;0,00;533,33;0,00;0,00;66,67;600,0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;N;;0;;;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;;;;;;;;;;
20;286880867;97015963;OWEB-23774-97015963;;286880867;OWEB-23774-286880867;;;0127;UCA-33300;A000134469;1000800976;0;;;;;;1;;TUT;401;;TUAUTO;;;;;AT;-;;;;20/06/2025;;20/06/2026;;20/06/2027;1;;S;;0;15;024;;;;;1;10000;0;;;0;;;;;;EUR;N;;;;;;0;;;;;;0;;;;;;;;;;;R;T;0,00;0,00;0,00;82,65;0,00;0,00;82,65;0,00;0,00;10,35;93,0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;N;;0;;;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;;;;;;;;;;
20;241952243;97015634;OWEB-23774-97015634;;241952243;OWEB-23774-241952243;;;5;GEN;A000134469;730025540;0;;;;;;1;;01;150;;CAT-ORI-U133;;;;;AT;-;;;;26/07/2023;;14/09/2026;;14/03/2026;2;;S;;0;0;;;;;;1;10000;0;;;0;;;;;;EUR;N;;;;;;0;;;;;;0;;;;;;;;;;;R;T;0,00;0,00;0,00;301,12;0,00;30,12;331,24;0,00;0,00;73,76;405,0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;26/07/2023;;N;;0;;;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;;;;;;;;;;
20;253621539;97015634;OWEB-23774-97015634;;253621539;OWEB-23774-253621539;;;5;GEN;A000134469;731039889;0;;;;;;1;;01;150;;CAT-ORI-Q_IL;;;;;AT;-;;;;23/07/2024;;14/09/2026;;14/03/2026;2;;S;;0;0;;;;;;1;10000;0;;;0;;;;;;EUR;N;;;;;;0;;;;;;0;;;;;;;;;;;R;T;0,00;0,00;0,00;216,29;0,00;0,00;216,29;0,00;0,00;48,12;264,41;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;23/07/2024;;N;;0;;;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;;;;;;;;;;
20;248978359;97037522;OWEB-23774-97037522;;248978359;OWEB-23774-248978359;;;5;GEN;A000134469;732169441;0;;;;;;1;;3W;100;;CAT-ORI;;;;;AT;-;;;;12/04/2024;;12/04/2027;;12/06/2026;12;;S;;0;0;;;;;;1;10000;0;;;0;;;;;;EUR;N;;;;;;0;;;;;;0;;;;;;;;;;;R;T;0,00;0,00;0,00;100,05;0,00;10,0;110,05;0,00;0,00;2,95;113,0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;P11623638;;12/04/2024;;N;;0;;;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;;;;;;;;;;
20;241949942;97017496;OWEB-23774-97017496;;241949942;OWEB-23774-241949942;;;5;GEN;A000134469;180024596;0;;;;;;2;;3N;10;;CAT-00000014;;;;;AT;-;;;;18/12/2022;18/12/2023;18/12/2024;;18/12/2024;2;;S;;0;0;;;;;;1;10000;0;;;0;;;;;;EUR;N;;;;;;0;;;;;;0;;;;;;;;;;;R;T;0,00;0,00;0,00;226,7;0,00;0,00;226,7;0,41;17,46;44,3;271,0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;16/12/2022;;N;;0;;;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;;;;;;;;;;
20;244233497;97021698;OWEB-23774-97021698;;244233497;OWEB-23774-244233497;;;5;GEN;A000134469;83124582;0;;;;;;4;;09;451;;CAT-F460NEW;;;;;AT;-;;;;11/01/2024;;11/01/2039;;11/07/2026;12;;S;;0;0;;;;;;1;10000;0;;;0;;;;;;EUR;N;;;;;;0;;;;;;0;;;;;;;;;;;R;T;0,00;0,00;0,00;18,15;0,5;0,00;18,65;0,00;0,00;0,00;18,65;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;SEC;83124582;;11/01/2024;;N;;0;;;;;SEC;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;;;;;;;;;;
20;267781153;97019549;OWEB-23774-97019549;;267781153;OWEB-23774-267781153;;;5;GEN;A000134469;183629171;0;;;;;;2;;3N;10;;CAT-00000014;;;;;AT;-;;;;11/06/2025;11/06/2026;11/06/2026;;11/06/2026;1;;S;;0;0;;;;;;1;10000;0;;;0;;;;;;EUR;N;;;;;;0;;;;;;0;;;;;;;;;;;R;T;0,00;0,00;0,00;296,75;0,00;0,00;296,75;0,00;31,16;68,25;365,0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;29/05/2025;;N;;0;;;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;;;;;;;;;;
20;241951142;97020848;OWEB-23774-97020848;;241951142;OWEB-23774-241951142;;;5;GEN;A000134469;180394860;0;;;;;;2;;3N;10;;CAT-00000014;;;;;AT;-;;;;19/06/2023;19/06/2024;19/06/2024;;19/06/2025;1;;S;;0;0;;;;;;1;10000;0;;;0;;;;;;EUR;N;;;;;;0;;;;;;0;;;;;;;;;;;R;T;0,00;0,00;0,00;797,4;0,00;0,00;797,4;5,46;19,92;119,6;917,0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;31/05/2023;;N;;0;;;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;;;;;;;;;;
20;251714194;97018289;OWEB-23774-97018289;;251714194;OWEB-23774-251714194;;;5;GEN;A000134469;182259625;0;;;;;;2;;3N;10;;CAT-00000014;;;;;AT;-;;;;19/06/2024;19/06/2025;19/06/2025;;19/06/2025;1;;S;;0;0;;;;;;1;10000;0;;;0;;;;;;EUR;N;;;;;180394753;0;;;;;;0;;;;;;;;;;;R;T;0,00;0,00;0,00;357,62;0,00;0,00;357,62;0,00;17,32;57,38;415,0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;12/06/2024;;N;;0;;;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;;;;;;;;;;
20;241950959;97022925;OWEB-23774-97022925;;241950959;OWEB-23774-241950959;;;5;GEN;A000134469;180394677;0;;;;;;2;;3N;10;;CAT-00000014;;;;;AT;-;;;;27/06/2023;27/06/2024;27/06/2025;;27/06/2025;1;;S;;0;0;036;;;;;1;10000;0;;;0;;;;;;EUR;N;;;;;;0;;;;;;0;;;;;;;;;;;R;T;0,00;0,00;0,00;345,89;0,00;0,00;345,89;0,00;22,56;63,02;408,91;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;22/05/2023;;N;;0;;;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;;;;;;;;;;
20;269897278;109980118;OWEB-23774-109980118;;269897278;OWEB-23774-269897278;;;5;GEN;A000134469;183629240;0;;;;;;2;;3N;10;;CAT-00000014;;;;;AT;-;;;;23/06/2025;23/06/2026;23/06/2026;;23/06/2026;1;;S;;0;0;;;;;;1;10000;0;;;0;;;;;;EUR;N;;;;;;0;;;;;;0;;;;;;;;;;;R;T;0,00;0,00;0,00;264,58;0,00;0,00;264,58;0,00;24,87;57,43;322,01;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;26/06/2025;;N;;0;;;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;;;;;;;;;;
20;288600131;97022285;OWEB-23774-97022285;;288600131;OWEB-23774-288600131;;;5;GEN;A000134469;184643200;0;;;;;;2;;3N;10;;CAT-00000014;;;;;AT;-;;;;15/06/2026;15/06/2027;15/06/2027;;15/06/2027;1;;S;;0;0;;;;;;1;10000;0;;;0;;;;;;EUR;N;;;;;180394837;0;;;;;;0;;;;;;;;;;;R;T;0,00;0,00;0,00;322,31;0,00;0,00;322,31;0,00;27,77;67,5;389,81;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;09/06/2026;;N;;0;;;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;;;;;;;;;;
20;255085490;97018570;OWEB-23774-97018570;;255085490;OWEB-23774-255085490;;;5;GEN;A000134469;182259857;0;;;;;;2;;3N;10;;CAT-00000014;;;;;AT;-;;;;10/09/2024;02/08/2025;02/08/2025;;02/08/2025;1;;S;;0;0;;;;;;1;10000;0;;;0;;;;;;EUR;N;;;;;180395017;0;;;;;;0;;;;;;;;;;;R;T;0,00;0,00;0,00;493,63;0,00;0,00;493,63;0,00;30,21;85,87;579,5;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;10/09/2024;;N;;0;;;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;;;;;;;;;;
20;272219040;110947522;OWEB-23774-110947522;;272219040;OWEB-23774-272219040;;;5;GEN;A000134469;183629345;0;;;;;;2;;3N;10;;CAT-00000014;;;;;AT;-;;;;04/08/2025;04/08/2026;04/08/2026;;04/08/2026;1;;S;;0;0;;;;;;1;10000;0;;;0;;;;;;EUR;N;;;;;;0;;;;;;0;;;;;;;;;;;R;T;0,00;0,00;0,00;146,72;0,00;0,00;146,72;0,00;14,88;33,28;180,0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;04/08/2025;;N;;0;;;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;;;;;;;;;;
20;288913917;118483201;OWEB-23774-118483201;;288913917;OWEB-23774-288913917;;;5;GEN;A000134469;184643231;0;;;;;;2;;3N;10;;CAT-00000014;;;;;AT;-;;;;22/06/2026;22/06/2027;22/06/2027;;22/06/2027;1;;S;;0;0;;;;;;1;10000;0;;;0;;;;;;EUR;N;;;;;;0;;;;;;0;;;;;;;;;;;R;T;0,00;0,00;0,00;134,53;0,00;0,00;134,53;0,00;13,6;30,47;165,0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;18/06/2026;;N;;0;;;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;;;;;;;;;;
20;288913918;118483200;OWEB-23774-118483200;;288913918;OWEB-23774-288913918;;;5;GEN;A000134469;184643232;0;;;;;;2;;3N;10;;CAT-00000014;;;;;AT;-;;;;24/06/2026;24/06/2027;24/06/2027;;24/06/2027;1;;S;;0;0;;;;;;1;10000;0;;;0;;;;;;EUR;N;;;;;;0;;;;;;0;;;;;;;;;;;R;T;0,00;0,00;0,00;223,96;0,00;0,00;223,96;0,00;22,99;51,04;275,0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;18/06/2026;;N;;0;;;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;;;;;;;;;;
20;241951516;97021573;OWEB-23774-97021573;;241951516;OWEB-23774-241951516;;;5;GEN;A000134469;180991825;0;;;;;;2;;3N;10;;CAT-00000014;;;;;AT;-;;;;07/08/2023;07/08/2024;07/08/2024;;07/02/2024;2;;S;;0;0;036;;;;;1;10000;0;;;0;;;;;;EUR;N;;;;;;0;;;;;;0;;;;;;;;;;;R;T;0,00;0,00;0,00;115,58;0,00;0,00;115,58;0,00;10,48;23,41;138,99;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;24/07/2023;;N;;0;;;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;;;;;;;;;;;;;;;;
